,group_0_ICC_2,group_1_ICC_2,group_0_kappa,group_1_kappa,group_0_PABAK,group_1_PABAK,group_0_PAK,group_1_PAK,group_0_BAK,group_1_BAK
0.13,0.8692737736501964,0.8373840706149505,0.8091436811518061,0.7700681884376669,0.8106261583111619,0.8226377983462658,0.8107002850824687,0.8228434131646777,0.8090695543804994,0.7698625736192553
0.14,0.8685838629280423,0.8342389978857951,0.8126602644872308,0.77413322909989,0.8144017092556908,0.8235408317552713,0.8144251961877271,0.8238793599254342,0.8126367775551945,0.773794700929727
0.15,0.8583414910290141,0.8289000870495435,0.7921382840735189,0.7657783076233633,0.7938024283672647,0.8186221060752527,0.793814302546985,0.8188881633505594,0.7921264098937986,0.7655122503480568
0.16,0.8453040540369301,0.8257255630420536,0.7742301715483693,0.7566525139745292,0.7759134951998243,0.8136255450497846,0.7759350221998634,0.8137202625200295,0.77420864454833,0.756557796504284
0.17,0.8449053834775718,0.797616218836057,0.7628915638761499,0.6964643494760745,0.7653989774062464,0.762514020320871,0.7654302542847095,0.7629923831337806,0.7628602869976868,0.695985986663165
0.18,0.8357957637167296,0.8011041765899295,0.7366904707516349,0.7171612642285699,0.7384831846943077,0.7770340429502445,0.7385231940178916,0.7775204837687723,0.736650461428051,0.7166748234100423
0.19,0.8199287277114159,0.7598884316514479,0.7435512998767048,0.6973948351616992,0.7458027798365242,0.7593845317250602,0.7458263004289284,0.7601863779504848,0.7435277792843006,0.6965929889362746
0.2,0.8181714548215725,0.7779211131764306,0.7407563491198663,0.6847247265205975,0.7426443687927693,0.7476833880913307,0.7427004611910161,0.7489403815589897,0.7407002567216194,0.6834677330529386
0.21,0.8030027019643795,0.7596607988780396,0.7240848682562977,0.6619031368850807,0.7262879902099091,0.7309772651005007,0.7263324533762205,0.7319569093964228,0.7240404050899862,0.6609234925891585
0.22,0.8032477543206721,0.7701607990177408,0.704369760154837,0.6447539254734942,0.7064078892920407,0.7162616129748932,0.7064543213676278,0.7172768287880442,0.7043233280792499,0.6437387096603432
0.23,0.7890392543286856,0.7539643381390737,0.6990364518966914,0.6502110500368671,0.7012399464258045,0.7204321947605478,0.7013114321724676,0.721365999563442,0.6989649661500283,0.6492772452339727
0.24,0.7784223139342429,0.7380553225237267,0.677094445136437,0.6315873490077328,0.6790798041307773,0.7080636671661708,0.6791809976928973,0.7089619863943069,0.676993251574317,0.6306890297795966
0.25,0.7803289192803675,0.7535034793920363,0.6829520800375114,0.6500601098587203,0.6851814055460985,0.720347241487094,0.6853317971174239,0.7213532418705767,0.6828016884661859,0.6490541094752377
0.26,0.7716225930715964,0.7199959786245236,0.6680370276521199,0.6403975907434288,0.6701887746434217,0.7089255275656734,0.6702712427551492,0.7106686585990399,0.6679545595403924,0.6386544597100622
0.27,0.7765929249058385,0.7511467445605458,0.6770371579337154,0.6633771548445087,0.6789431512494061,0.7347294702442099,0.6791191131308343,0.7355552216004492,0.6768611960522872,0.6625514034882691
0.28,0.7598767106022523,0.71225569590553,0.6688421273380306,0.6058355802098236,0.6709390918232032,0.6868417959185271,0.6710677268808454,0.6881069915769369,0.6687134922803886,0.6045703845514137
0.29,0.7444242955713947,0.7098374369982196,0.6419168372987165,0.611229496875436,0.644032369866234,0.6877358925046266,0.6441795954931212,0.6891341332222234,0.6417696116718293,0.6098312561578393
0.3,0.7429968466786117,0.6917878221322667,0.6286606757034219,0.6054213491009024,0.6308968663886383,0.6789113842205197,0.6309809748361317,0.6809883089659667,0.6285765672559284,0.6033444243554553
