,group_0_ICC_2,group_1_ICC_2,group_0_kappa,group_1_kappa,group_0_PABAK,group_1_PABAK,group_0_PAK,group_1_PAK,group_0_BAK,group_1_BAK
0.19,0.8056934003057904,0.7714364412643007,0.6876275859036414,0.6275838642591066,0.6909059926709579,0.7149548075897713,0.6909637463605023,0.7152268187966166,0.687569832214097,0.6273118530522611
0.2,0.8028651629158663,0.7718014281161976,0.6507433990304253,0.640019527237968,0.6549298777424322,0.7209107794406935,0.6551110940731523,0.7212827891122124,0.6505621826997052,0.6396475175664491
0.21,0.781821629000079,0.7336745185314347,0.6440763975782972,0.6093450685120628,0.6484898663191472,0.6973487592439547,0.6489101522028968,0.6980797539281454,0.6436561116945475,0.6086140738278719
0.22,0.7841070923394575,0.7333078045642896,0.6446738879918311,0.6149560190437224,0.6495979837669782,0.7017707318039859,0.6500904680161378,0.702354875346424,0.6441814037426715,0.6143718755012845
0.23,0.7563070328921393,0.7422596608367982,0.5921296142886173,0.6094948712781211,0.5968561601602751,0.6990104398854998,0.5973384721788028,0.6992624054223058,0.5916473022700897,0.6092429057413152
0.24,0.7486328844156611,0.7283557838038536,0.5923716607491357,0.5917907004408101,0.5974633920496775,0.6833740392450715,0.5979559661325624,0.6838375014715592,0.5918790866662508,0.5913272382143225
0.25,0.7583236054866218,0.7099306498858176,0.6004946735392666,0.5586314606010621,0.6047922820549217,0.6589620429551475,0.6049925410688937,0.6593121131614456,0.6002944145252949,0.5582813903947641
0.26,0.7324834991153109,0.7275333675049037,0.5758332521923106,0.582461143983657,0.5807768431699669,0.6718614856627078,0.5812386658773454,0.6725042804693807,0.5753714294849323,0.581818349176984
0.27,0.739019104486037,0.6737943762166616,0.5927111150432183,0.529256511094865,0.5979240932584092,0.6327963102802506,0.5982371569327627,0.6336826413569369,0.5923980513688648,0.528370180018179
0.28,0.7296670619495902,0.7019735186323087,0.5674153697403842,0.5152521083217273,0.5730102516229952,0.6229514824192132,0.573466487827937,0.6242352840135275,0.5669591335354424,0.5139683067274131
0.29,0.716894210933485,0.687681657190694,0.5603388080179167,0.5304346158627391,0.5663733646985335,0.6352773219648196,0.5670807490613219,0.6360262311986201,0.5596314236551285,0.5296857066289385
0.3,0.7300465230949483,0.6579196916924227,0.5617280280717262,0.4692074289867172,0.5681288099779764,0.5834843588543914,0.569024750179677,0.5845857782533768,0.5608320878700257,0.46810600958773196
