,group_0_ICC_2,group_1_ICC_2,group_0_kappa,group_1_kappa,group_0_PABAK,group_1_PABAK,group_0_PAK,group_1_PAK,group_0_BAK,group_1_BAK
0.14,0.902989898765453,0.8733740955289813,0.8036099557999649,0.7518511924686,0.8047176367766161,0.8095065941768755,0.8048031811764531,0.8096299598142593,0.8035244114001279,0.7517278268312163
0.15,0.8892916308185927,0.8513570065595208,0.7685969232919029,0.7252641162626837,0.7697934062453059,0.7856476325023749,0.7699046773562745,0.7860330262555484,0.7684856521809341,0.7248787225095101
0.16,0.8808016683435007,0.8490027678288639,0.7542419072199,0.7089912516814458,0.7559900139906011,0.7729801404081094,0.7560942562907759,0.7734383557719126,0.7541376649197253,0.7085330363176426
0.17,0.8763255930334924,0.8405528106637208,0.7383407806773795,0.7224591298149245,0.7401972692331164,0.7825614501750172,0.740277727996084,0.7830915785819463,0.738260321914412,0.7219290014079953
0.18,0.8730250396484184,0.8374119891382161,0.7460599392356191,0.6904918406101892,0.7478311608499245,0.7588900583218806,0.747901839578778,0.7592280297478371,0.745989260506766,0.6901538691842327
0.19,0.8615326524801376,0.8450974146617056,0.7099835482527872,0.712060477051363,0.71198203521814,0.7727052884049195,0.7120393017088047,0.7732287547146763,0.7099262817621226,0.711537010741606
0.2,0.8568212738703442,0.8152379820791165,0.6936526514501843,0.6936291574139655,0.6959301116651518,0.7563088773570433,0.6959923603898143,0.7570757725801422,0.6935904027255217,0.6928622621908664
0.21,0.8488784360833463,0.802772131733203,0.7064560147838149,0.6813898861714157,0.7084416745603627,0.7459363442466275,0.7084788718649866,0.7467997345623241,0.706418817479191,0.680526495855719
0.22,0.857931441989035,0.8030830446128657,0.6980126812621448,0.671643680784091,0.6994822471739623,0.7385080579306378,0.6996758207818912,0.739289460435001,0.697819107654216,0.6708622782797278
0.23,0.8439489216038153,0.7903661204660601,0.6800168130940836,0.6788959408620159,0.6818732883149833,0.7467783060998762,0.6821231539289073,0.7473993453984803,0.6797669474801594,0.6782749015634117
0.24,0.8420309828401471,0.7899968944595428,0.683360564304019,0.6333700103247847,0.6853041492329027,0.706878204146285,0.6854022160319693,0.7079591621530935,0.6832624975049526,0.632289052317976
0.25,0.8163342130644787,0.7676414870583251,0.6646183476944639,0.6257720931242319,0.666323949871314,0.6969880791037126,0.6665035542339083,0.6984255299212674,0.6644387433318697,0.6243346423066771
0.26,0.8260548503018557,0.7835530646195779,0.657342658320718,0.6021819094617757,0.6591666873394169,0.6802730780507981,0.6593645280569339,0.6817160356845167,0.6571448176032009,0.6007389518280571
0.27,0.8151548485151894,0.7666026957667723,0.6465578811536907,0.5994755657753549,0.6480960630540132,0.67647016551647,0.6484237081385428,0.6780669719427573,0.6462302360691612,0.5978787593490676
0.28,0.8006061100507544,0.7477720777371516,0.6311882677725268,0.5899984777694723,0.6331368674934911,0.6649218317973415,0.633391531501244,0.6673220049035928,0.6309336037647739,0.587598304663221
0.29,0.7995648454364391,0.7358151420152806,0.6350275224674056,0.5565993520956384,0.6365431251730482,0.6419239669870228,0.6369349949362056,0.6435721408593721,0.6346356527042483,0.5549511782232891
0.3,0.7891774041372693,0.7527099121335706,0.6008895885608525,0.5804176439305926,0.6019515072537857,0.6587882306792439,0.6024826154766705,0.6608681253197937,0.6003584803379678,0.5783377492900428
