,group_0_ICC_2,group_1_ICC_2,group_0_kappa,group_1_kappa,group_0_PABAK,group_1_PABAK,group_0_PAK,group_1_PAK,group_0_BAK,group_1_BAK
0.18,0.9900321388477824,0.9865347410033977,0.9345604896556858,0.9278415501557131,0.9350645339346109,0.9458453981054917,0.9350673387331454,0.9458464004575488,0.9345576848571513,0.9278405478036562
0.19,0.9867565553240585,0.9860797797057274,0.9279728702588959,0.9254369981094772,0.9286645300863473,0.944752336007612,0.9286691890300414,0.9447585121719616,0.9279682113152015,0.9254308219451275
0.2,0.9883624531159801,0.9854952649766601,0.9339386012811776,0.9086852116754354,0.9344865897285967,0.931539525875591,0.9344877289852764,0.9315503828984191,0.9339374620244977,0.9086743546526075
0.21,0.9867923317635066,0.9825768903821814,0.9235999552120365,0.907050992903249,0.9242978095456538,0.9297174693116226,0.9242989201868463,0.929727312298317,0.9235988445708438,0.9070411499165546
0.22,0.9853568107857751,0.9824266756055978,0.9112874190219399,0.8868190316256346,0.9120269596893206,0.9150354610432953,0.9120364375730278,0.9150546660229788,0.9112779411382327,0.8867998266459509
0.23,0.9865073836542425,0.9819594603727632,0.9254907379567646,0.9061040748986494,0.9262930816694948,0.9292397976451895,0.9263023020735744,0.9292512342649497,0.925481517552685,0.9060926382788892
0.24,0.9846876124916651,0.981373338071348,0.9134080586630559,0.9066703052369606,0.9140724766402147,0.9304020673754547,0.9140775104192997,0.9304082013994535,0.9134030248839707,0.9066641712129618
0.25,0.9844014797427253,0.9825657353882354,0.9027394925861308,0.9079945714604426,0.9036123366898032,0.9313807142347656,0.9036202240837129,0.9313840694421426,0.9027316051922213,0.9079912162530656
0.26,0.9837839403229574,0.9793944449970976,0.9033402195731209,0.8851913885538188,0.9041752939617471,0.9132935718044486,0.9041794114922702,0.9133009640893233,0.9033361020425981,0.885183996268944
0.27,0.9846358755530691,0.9807693797210761,0.9032489905019035,0.8997976332615156,0.9041136735677696,0.923509583143904,0.9041256905013391,0.9235611816777549,0.9032369735683343,0.8997460347276647
0.28,0.98337641356741,0.9789155450407907,0.8947212831655096,0.8744390564626421,0.8956785263100479,0.9057022702025422,0.8956808871642925,0.9057153060867492,0.894718922311265,0.8744260205784352
0.29,0.9826658029014805,0.9772850064616889,0.9021188967698771,0.8934737737669549,0.9031602237009508,0.9201569083841676,0.9031651268605112,0.9201608459726008,0.9021139936103169,0.8934698361785213
0.3,0.9826170482504679,0.9801161968274975,0.8983580951926042,0.8919232405920485,0.8992515742132807,0.9180147088288393,0.8992610019195644,0.9180233063078251,0.8983486674863206,0.8919146431130629
